-0.12922782	0.03777563	0.024719628	0.0067519476	0.10037898	-0.01973582	0.01834229	0.027781807	-0.055940762	-0.053526547	-0.0072889975	-0.019968374	-0.013120936	0.035919365	0.024276294	0.0055937027
-0.1317865	0.07188189	0.036520075	-0.0036341113	0.095051184	0.017915372	0.049457427	-0.053647876	-0.050767448	0.017304333	0.0035205563	-0.03310969	-0.03016381	-0.004470525	0.013171968	0.04087315
-0.08628734	0.035364557	0.015692322	-0.014870074	0.058347654	0.052620556	0.12936874	0.016108438	-0.11667138	0.047395095	0.022955708	-0.071672425	0.0237971	0.056237616	-0.00076121354	0.044660013
-0.044286627	0.03858747	0.039301302	0.027159678	0.087374695	-0.0026729885	0.071829356	0.01086205	-0.106437616	-0.030326609	0.109493665	-0.022464141	0.004264776	0.015434788	-0.036562517	0.02200562
-0.04502139	-0.07109474	-0.003786483	0.0038590115	0.0731711	0.013106276	0.051315278	0.0055401335	-0.07476673	-0.031788412	-0.07314928	0.009271077	0.07459915	-0.007587517	-0.013223198	-0.023407158
-0.065125264	0.005146929	-0.005926718	-0.02813151	0.13803245	-0.06656047	0.06119007	-0.045527026	-0.048514064	0.060788214	0.0561919	-0.018654402	-0.003630252	0.089423805	0.030479709	0.050875023
-0.13409801	0.057799455	0.07364442	-0.09353057	0.06741213	0.08670626	0.08513217	-0.0037245792	-0.08409384	0.02096968	-0.022955686	0.016548429	-0.03200529	0.012448975	-0.033386834	-0.047213916
-0.077324525	0.07404185	0.07884563	-0.043423336	0.07514875	-0.076543935	0.07362494	0.009323506	-0.09284187	0.042530995	0.028254053	0.039135255	-0.047370493	0.007168169	0.01231721	-0.02466425
-0.080684334	0.002178292	0.07426601	0.018606534	0.089773685	0.026674867	0.07772852	0.0053226957	-0.0806633	-0.00088816055	0.039179713	-0.008686451	-0.05776532	-0.005086896	0.05784867	0.012505729
-0.1132126	0.029408129	0.05770871	-0.014980374	0.117145754	0.021136453	0.09794727	0.041190743	-0.03412631	-0.010238625	-0.061609592	-0.030016176	-0.02931965	0.00783419	-0.07830539	0.0008038581
-0.08405772	0.10207351	-0.06650193	-0.05599311	0.06059075	0.010750132	0.015751649	-0.010870299	-0.11248147	-0.080504894	-0.09173952	-0.010346147	-0.03435118	0.03965981	-0.092071585	0.003054696
-0.114468016	0.04048171	-0.023574218	0.0025747768	0.060386058	-0.020500159	0.062083278	0.0039694426	-0.08488125	-0.071767226	0.0009693559	0.027649155	-0.035600267	0.086407624	0.025251487	0.041538924
-0.04475715	0.067072645	0.055303846	-0.030614547	-0.049695946	-0.04391465	0.107775494	-0.042910334	-0.057488523	-0.02805938	0.056455366	-0.031221133	-0.07395871	-0.01741829	0.058407087	0.035309296
-0.06850629	-0.016799012	0.15021667	-0.0651167	0.044070944	0.001019459	0.027948538	-0.020407958	-0.14412014	0.056771453	-0.043529462	0.102649465	-0.065800555	0.013206035	0.011978482	-0.034207698
-0.10075084	-0.0026472893	0.09568552	-0.040943738	0.027877457	-0.04296899	0.06796869	0.033967856	-0.074447624	0.063276276	0.020671727	-0.017217148	-0.04847597	-0.041408066	-0.07045942	-0.034598697
0.029777505	-0.02363122	-0.0043453043	0.040353473	0.024094306	-0.01648185	0.022446759	-0.06624401	-0.14277753	-0.046351932	-0.08218731	-0.08136836	-0.097424306	0.03770432	0.086258076	0.05674965
-0.09929296	0.076337375	0.02725639	0.010182688	0.04914347	-0.043370023	0.0028111164	0.0070221853	-0.045190036	-0.040418997	-0.020874407	-0.051215537	-0.0049126237	0.03789907	-0.029213933	0.05043414
-0.022423794	0.07056079	0.0016455305	-0.08003843	0.053609394	-0.023944704	-0.03480571	-0.022555502	-0.07352049	-0.07261837	0.022617634	-0.052043702	-0.08391574	-0.008465242	0.072030716	0.03936078
0.008552505	0.083861865	0.015248516	-0.03121967	-0.031059228	-0.05534754	0.06873915	-0.009801556	0.015601811	-0.05913108	0.012402978	0.03097892	0.07242031	0.01969406	-0.04808443	0.030678434
-0.052833512	0.048773184	-0.036917977	-0.01711479	0.020475296	0.11150883	0.0051330146	0.010750518	-0.077259675	-0.070264876	0.11165273	0.01933723	0.002405762	0.06056907	-0.062375758	0.043764893
-0.11473076	0.042677347	-0.016267011	0.013101401	0.05467667	0.0016821134	-0.032562193	0.015191075	0.016293498	0.040828813	0.03574007	0.026315205	-0.03556663	0.046936568	0.010082905	-0.02885485
0.030112993	0.08645221	0.062111523	0.008341357	0.0018959092	0.038287118	0.037310496	-0.10918286	-0.1304452	0.0022887883	-0.019794995	0.062492438	-0.04010576	0.0024063927	0.05250082	-0.07161471
-0.033706244	0.03396627	0.032962848	-0.0079185795	0.04421922	0.06406597	0.08044851	0.10022262	0.15491769	-0.032943424	-0.06925371	-0.12962902	-0.09313242	-0.07539439	0.009087353	0.018290471
-0.10338061	-0.06919394	0.06753535	-0.080164894	0.08719812	0.0033603895	0.042119417	0.005644489	-0.06324896	-0.042239554	0.04795101	0.0078962715	-0.08273274	-0.009913334	0.09756698	-0.034019154
-0.16870672	0.031291652	-0.00091228413	-0.07096917	0.07752185	-0.05543263	-0.0081317285	0.06998015	-0.009621251	-0.027007882	0.090211704	-0.00019115838	0.04406584	0.004440061	0.06192206	0.05715923
-0.14829274	0.020203821	-0.027563911	-0.049182847	0.030155595	-0.06798099	0.05346487	-0.020620326	-0.060577936	0.10353684	-0.05571165	0.11591015	-0.026788797	0.08967994	-0.01198138	-0.06516896
-0.13886572	-0.025107509	-0.017221494	-0.03364776	-0.012148469	-0.092607625	-0.007394454	0.08312514	0.032155786	0.06540987	0.018522425	-0.009979532	0.010962165	-0.029192753	0.027655622	-0.014206836
-0.12415961	-0.00034381193	-0.01677057	0.036352243	0.03621389	-0.03117388	0.010534903	-0.0134185925	0.058931883	-0.07653172	0.032141443	-0.012876609	0.081585385	0.04266453	-0.0154405115	-0.09969299
0.073740385	0.11252004	-0.0059065344	0.053946726	-0.027247684	0.03865042	0.03404222	0.0023935956	-0.018294511	-0.030800408	0.021383356	-0.008869138	-0.08442926	-0.0069665313	0.051287226	0.026431445
-0.11626146	-0.088717215	-0.0122855995	0.039453812	0.080891736	-0.018846162	0.10455606	0.044941846	-0.06531101	0.105736494	0.026538817	-0.01509086	-0.020120963	0.008872855	0.02427074	-0.103025414
-0.093388915	0.066615015	-0.0108237825	0.06132746	-0.030425355	0.008853915	-0.021223424	-0.026312433	-0.14771895	0.061568916	0.0458947	0.014349437	0.013238837	0.030236967	0.031047406	-0.0111303935
-0.00796834	0.061366975	0.012942566	-0.090081945	0.010069888	-0.12510544	0.12104351	0.030619776	-0.08292935	-0.0055550546	-0.031085555	0.014806869	-0.010373028	0.0025706764	0.06388	-0.03519072
